id,ability
1604,0.013008131
1605,0.008130081
1606,0.011382113
1607,0.014453478
1608,0.013550136
1609,0.016260162
1610,0.013008131
1611,0.008130081
1612,0.016260162
1613,0.009756098
1614,0.009751599
1615,0.030274868
1616,0.037824932
1617,0.04781812
1618,0.039318208
1619,0.0074835094
1620,0.027296063
1621,0.024535941
1622,-0.045528453
1623,-0.024390243
1624,-0.008130081
1625,0.00596206
1626,-0.016260162
1627,-0.02303523
1628,-0.048780486
1629,-0.03089431
1630,-0.008130081
1631,-0.031781226
1632,-0.0074525746
1633,-0.04665293
1634,0.011018196
1635,0.0063233967
1636,-0.008130081
1637,0.020828493
1638,-0.052032523
1639,0.014408311
1640,0.014543813
1641,0.008130081
1642,0.0037940373
1643,-0.0023228803
1644,0.0054200543
1645,0.0040650405
1646,0.0020325202
1647,0.008130081
1648,0.0040650405
1649,0.008130081
1650,0.005628518
1651,0.008130081
1652,0.0054200543
1653,0.008130081
1654,0.008130081
1655,0.0040650405
1656,0.008130081
1657,0.004878049
1658,0.008130081
1659,0.008130081
1660,0.008130081
1661,0.008130081
1662,-0.019744484
1663,0.018066848
1664,0.0010162601
1665,0.004878049
1666,-0.008130081
1667,0.01997677
1668,0.026016261
1669,0.008130081
1670,-0.0022172949
1671,-0.0065040654
1672,-0.0040650405
1673,0.0121951215
1674,0.008130081
1675,0.0121951215
1676,0.009756098
1677,0.008130081
1678,0.0121951215
1679,0.0056910566
1680,0.0011614403
1681,0.008130081
1682,0.0121951215
1683,0.016260162
1684,0.029268293
1685,0.0040650405
1686,0.0121951215
1687,-0.004878049
1688,-0.0040650405
1689,-0.0040650405
1690,-0.008130081
1691,-0.008130081
1692,0.0056910566
1693,0.016260162
1694,-0.008130081
1695,0.0018583043
1696,0.016260162
1697,0.0121951215
1698,0.008130081
1699,0.016260162
1700,-0.008130081
1701,-0.008130081
1702,0.0121951215
1703,0.0121951215
1704,0.009756098
1705,0.009756098
1706,0.0121951215
1707,-0.013937282
1708,0.009756098
1709,0.0121951215
1710,0.0024390244
1711,0.0016260163
1712,0.0121951215
1713,0.016260162
1714,-0.04648928
1715,0.0040650405
1716,0.0040650405
1717,-0.0016999259
1718,0.0040650405
1719,-0.024390243
1720,-0.0016260163
1721,0.0040650405
1722,-0.0040650405
1723,0.004878049
1724,0.008130081
1725,0.008130081
1726,0.009756098
1727,0.0121951215
1728,0.008130081
1729,0.008130081
1730,-0.008130081
1731,-0.0018583043
1732,0.016260162
1733,0.016260162
1734,0.016260162
1735,0.0121951215
1736,-0.0065040654
1737,0.009756098
1738,0.016260162
1739,0.0
1740,0.0056910566
1741,-0.008130081
1742,0.009756098
1743,0.0040650405
1744,0.016260162
1745,0.016260162
1746,0.010482742
1747,0.0121951215
1748,0.009756098
1749,0.05292765
1750,0.023809524
1751,0.008130081
1752,0.006968641
1753,0.009756098
1754,0.016260162
1755,0.0121951215
1756,-0.0066291434
1757,0.016260162
1758,0.0056910566
1759,0.016260162
1760,-0.0040650405
1761,-0.0040650405
1762,0.0
1763,-0.0065040654
1764,0.0121951215
1765,0.0121951215
1766,0.016260162
1767,0.0056910566
1768,0.0043360437
1769,0.008130081
1770,0.045797527
1771,0.016260162
1772,0.0
1773,0.0023228803
1774,0.0065040654
1775,0.016260162
1776,0.016260162
1777,-0.008130081
1778,-0.008130081
1779,-0.0040650405
1780,0.016260162
1781,-0.008130081
1782,0.0121951215
1783,0.0121951215
1784,0.009756098
1785,0.016260162
1786,0.0056910566
1787,0.0027100272
1788,0.008130081
1789,0.0
1790,0.016260162
1791,0.008130081
1792,0.0121951215
1793,0.0040650405
1794,0.0121951215
1795,0.016260162
1796,-0.016260162
1797,0.0040650405
1798,0.009756098
1799,0.016260162
1800,0.009756098
1801,0.0065040654
1802,0.0121951215
1803,0.016260162
1804,0.0
1805,0.008130081
1806,0.008130081
1807,0.008130081
1808,0.008130081
1809,0.008130081
1810,-0.008130081
1811,-0.0046457606
1812,-0.0011614403
1813,0.02078978
1814,0.008130081
1815,-0.013155951
1816,0.008130081
1817,0.00096786703
1818,0.028726287
1819,0.045528453
1820,-0.0016260167
1821,0.020325202
1822,0.032520324
1823,0.026016261
1824,0.03414634
1825,0.032520324
1826,0.036585364
1827,0.010840109
1828,-0.0027100274
1829,0.0060975607
1830,0.0060975607
1831,0.0060975607
1832,0.004878049
1833,0.008130081
1834,0.004878049
1835,0.004645761
1836,0.004878049
1837,0.0060975607
1838,0.004645761
1839,0.0032520327
1840,0.0060975607
1841,0.008130081
1842,0.005173688
1843,0.0016260163
1844,-0.0013550136
1845,0.0033476807
1846,0.008130081
1847,0.0019357336
1848,0.0060975607
1849,0.008130081
1850,-0.00047824008
1851,0.004645761
1852,0.0060975607
1853,0.008130081
1854,0.008130081
1855,0.0007390983
1856,0.0043777362
1857,0.0010162601
1858,0.0034843206
1859,-0.0010604453
1860,0.005173688
1861,-0.0075493613
1862,0.007173601
1863,0.004645761
1864,-0.0020325202
1865,-0.020325202
1866,0.0063233967
1867,0.000427899
1868,0.0055626873
1869,0.0068792994
1870,0.004706889
1871,0.004258614
1872,0.0067750677
1873,0.008130081
1874,-0.0033476807
1875,0.0043777362
1876,0.0043777362
1877,0.008130081
1878,0.004878049
1879,0.0054200543
1880,0.0067750677
1881,0.0045952634
1882,0.0040650405
1883,0.00596206
1884,0.008130081
1885,0.005807201
1886,0.008130081
1887,0.008130081
1888,0.008130081
1889,0.008130081
1890,0.005628518
1891,0.0063233967
1892,-0.008130081
1893,0.0068792994
1894,0.000786782
1895,0.008130081
1896,0.008130081
1897,0.006651885
1898,0.0068792994
1899,0.008130081
1900,0.006651885
1901,0.008130081
1902,0.008130081
1903,0.0065040654
1904,0.006651885
1905,0.008130081
1906,0.0015381236
1907,0.008130081
1908,0.0054200543
1909,0.00596206
1910,0.008130081
1911,-0.008130081
1912,0.008130081
1913,0.008130081
1914,-0.008130081
1915,0.008130081
1916,0.008130081
1917,0.008130081
1918,0.0054200543
1919,0.0031269544
1920,0.00596206
1921,0.005260641
1922,0.00596206
1923,0.008130081
1924,0.005260641
1925,0.005807201
1926,0.0038510913
1927,0.0040650405
1928,0.0
1929,0.004258614
1930,0.004706889
1931,0.004878049
1932,0.008130081
1933,0.0034843206
1934,0.0043777362
1935,0.0040650405
1936,0.005807201
1937,0.0027100272
1938,0.0050813006
1939,0.0040650405
1940,0.0023912005
1941,0.004304161
1942,-0.0012507818
1943,0.0035772359
1944,0.006968641
1945,0.0054200543
1946,0.008130081
1947,0.003794038
1948,-0.003794038
1949,0.0044345898
1950,0.0067750677
1951,0.0054200543
1952,-0.008130081
1953,0.0035772359
1954,0.005807201
1955,0.0060975607
1956,0.005260641
1957,0.008130081
1958,0.0034843206
1959,0.008130081
1960,0.004878049
1961,0.006968641
1962,0.005807201
1963,0.008130081
1964,0.008130081
1965,0.008130081
1966,0.0038510913
1967,0.0067750677
1968,-0.008130081
1969,0.008130081
1970,0.0025231286
1971,0.008130081
1972,0.008130081
1973,0.004645761
1974,0.0032520327
1975,0.004304161
1976,0.006968641
1977,0.006651885
1978,0.0
1979,0.0065040654
1980,0.004878049
1981,0.0023912005
1982,-0.0022764227
1983,0.008130081
1984,0.0067750677
1985,0.008130081
1986,-0.008130081
1987,0.005260641
1988,0.25511032
1989,0.19838546
1990,0.18809503
1991,0.26053038
1992,0.2804878
1993,0.17224844
1994,0.20797752
1995,0.19888245
1996,0.27779067
1997,0.1982508
1998,0.21838948
1999,0.22570655
2000,0.19054072
2001,0.18301263
2002,0.2830135
2003,0.20337872
2004,0.20065427
2005,0.2239116
2006,0.26365596
2007,0.22386396
2008,0.225574
2009,0.21316284
2010,0.23681237
2011,0.027100272
2012,0.008130081
2013,0.0
2014,-0.008130081
2015,0.016260162
2016,-0.008130081
2017,-0.008130081
2018,0.016260162
2019,0.008130081
2020,0.008130081
2021,-0.014634146
2022,-0.008130081
2023,-0.008130081
2024,0.1180541
2025,0.021680215
2026,0.24491142
2027,0.0914626
2028,0.012749445
2029,0.11432906
2030,-0.04018136
2031,0.08159352
2032,-0.038753387
2033,0.008130081
2034,0.089439094
2035,0.10133449
2036,0.07802291
2037,0.1317741
2038,0.16890103
2039,0.17017034
2040,0.044715445
2041,0.0032311857
2042,0.039552316
2043,0.06953006
2044,0.04214199
2045,0.08033188
2046,0.16727261
2047,0.16261452
2048,0.14879881
2049,0.15831918
2050,0.15814438
2051,0.11426505
2052,0.092267975
2053,0.02152279
2054,0.15027805
2055,0.07919287
2056,0.09499064
2057,0.16405699
2058,0.15001296
2059,0.04702848
2060,0.12600848
2061,0.12538569
2062,0.19505551
2063,0.07477677
2064,-0.010037083
2065,0.008130081
2066,0.043929543
2067,0.06651063
2068,0.057491288
2069,0.054471545
2070,0.03979827
2071,0.027783057
2072,0.026906697
2073,0.03546264
2074,0.04860451
2075,0.08912223
2076,0.010819263
2077,0.0626509
2078,0.08112014
2079,0.026087733
2080,0.00019357457
2081,0.049618132
2082,0.05988339
2083,0.04494539
2084,0.03685637
2085,0.0014781972
2086,0.06393728
2087,-0.008130081
2088,-0.048780486
2089,-0.008130081
2090,0.0
2091,0.0027100272
2092,-0.008130081
2093,0.025551684
2094,0.01897019
2095,0.01548587
2096,0.020325202
2097,0.024390243
2098,-0.01298232
2099,-0.03808613
2100,0.017204566
2101,-0.031895194
2102,0.033461306
2103,0.029199796
2104,-0.06300813
2105,0.0030487804
2106,0.011614402
2107,-0.016453736
2108,0.025624974
2109,0.008253264
2110,-0.01998029
2111,-0.013550136
2112,0.02113821
2113,0.016531166
2114,-0.042682927
2115,0.025680734
2116,0.016531166
2117,0.0702314
2118,-0.026175104
2119,0.043360434
2120,0.0228223
2121,0.04475416
2122,0.011508816
2123,0.009380863
2124,0.01970929
2125,0.039430894
2126,-0.003695492
2127,-0.018648019
2128,0.0060975607
2129,-0.015329797
2130,-0.028842432
2131,0.04789357
2132,0.09620596
2133,-0.015447155
2134,0.041050456
2135,0.01434888
2136,0.035452664
2137,0.10441347
2138,-0.0022158453
2139,0.101496965
2140,0.06124661
2141,-0.016318234
2142,-0.0056253592
2143,0.008265583
2144,0.002442544
2145,-0.015853658
2146,0.042818427
2147,0.023035232
2148,-0.016260162
2149,0.0060975607
2150,-0.0007390983
2151,0.004878049
2152,-0.0010604453
2153,-0.00047824008
2154,0.0022172949
2155,0.0
2156,0.0030487804
2157,0.0060975607
2158,0.008130081
2159,-0.03960325
2160,-0.011382114
2161,-0.008130081
2162,-0.022700876
2163,0.008048734
2164,-0.059620596
2165,0.0016820857
2166,0.008287765
2167,-0.03295909
2168,-0.01786037
2169,0.012143299
2170,-0.003914484
2171,-0.024390243
2172,-0.027149545
2173,-0.030461408
2174,-0.015176152
2175,0.001579559
2176,-0.004645761
2177,0.011391793
2178,-0.0040425695
2179,0.008554098
2180,-0.01489496
2181,-0.0109756095
2182,-0.0123007065
2183,-0.0024743725
2184,-0.0018761726
2185,-0.008130081
2186,0.005807201
2187,-0.008130081
2188,0.00047824008
2189,-0.0034843206
2190,0.0016260163
2191,0.0034843206
2192,-0.004878049
2193,0.0040650405
2194,0.04678023
2195,0.02375145
2196,0.025241965
2197,0.0051785833
2198,0.03586376
2199,0.02727273
2200,0.0356175
2201,0.02987822
2202,0.04210221
2203,-0.008614015
2204,0.009620597
2205,0.0027100265
2206,0.052385647
2207,0.0017615176
2208,-0.018096605
2209,-0.015447155
2210,0.0437672
2211,-0.0055593047
2212,-0.007355788
2213,-0.008130081
2214,-0.008130081
2215,-0.008130081
2216,0.0121951215
2217,0.0027100272
2218,0.10277861
2219,0.008130081
2220,-0.008130081
2221,0.048561104
2222,-0.008130081
2223,-0.09362541
2224,-0.0027100272
2225,0.008130081
2226,-0.008130081
2227,-0.008130081
2228,-0.0037940382
2229,0.08211382
2230,-0.009033424
2231,-0.008130081
2232,0.0
2233,-0.0034843206
2234,0.0027100265
2235,-0.016260162
2236,-0.005691057
2237,-0.008130081
2238,-0.02113821
2239,0.0019873532
2240,0.013550136
2241,-0.005807201
2242,0.0040650405
2243,0.0009033424
2244,-0.011227255
2245,-0.0054200543
2246,0.055580195
2247,0.02588076
2248,0.005808729
2249,-0.013008131
2250,0.0016260163
2251,0.004878049
2252,-0.016260162
2253,0.008130081
2254,-0.0020325202
2255,0.0077235773
2256,-0.025527319
2257,-8.33852e-05
2258,0.0075493613
2259,-0.00305494
2260,-0.040650405
2261,0.006775068
2262,-0.032520324
2263,-0.0070847855
2264,-0.013356563
2265,0.000886918
2266,-0.024390243
2267,-0.015274698
2268,-0.008130081
2269,-0.008517228
2270,0.0043360437
2271,-0.02781297
2272,-0.06574612
2273,0.028383968
2274,0.03314572
2275,0.030007392
2276,-0.032520324
2277,-0.016260162
2278,-0.03290747
2279,0.054485828
2280,-0.06961382
2281,0.0016260163
2282,-0.006790217
2283,-0.046747968
2284,0.004471545
2285,-0.090301976
2286,-0.010026029
2287,0.027539037
2288,-0.0011579207
2289,-0.040650405
2290,-0.039399624
2291,-0.0040650405
2292,0.025293587
2293,-0.053542394
2294,-0.016260162
2295,-0.08826946
2296,-0.016717613
2297,-0.039399624
2298,0.004645761
2299,0.007317073
2300,0.0218034
2301,0.02951573
2302,-0.014634146
2303,-0.059127863
2304,-0.024390243
2305,0.007226739
2306,0.0035230352
2307,-0.038327526
2308,0.0059127863
2309,0.007226739
2310,0.008130081
2311,0.008130081
2312,0.0016260167
2313,0.008130081
2314,-0.016468626
2315,0.019816864
2316,0.012330623
2317,-0.02657117
2318,0.005031451
2319,0.004748321
2320,0.03292683
2321,-0.029268293
2322,-0.0074719326
2323,0.024775477
2324,-0.012466125
2325,-0.06764095
2326,-0.014011733
2327,0.013131745
2328,0.028860232
2329,-0.038883425
2330,-0.012403585
2331,0.054753106
2332,-0.009897491
2333,0.031978317
2334,-0.02245451
2335,0.011012564
2336,0.01707317
2337,0.0054200543
2338,0.03236257
2339,-0.32317072
2340,-0.016260162
2341,0.019376693
2342,0.06666256
2343,0.06941188
2344,-0.015292295
2345,0.059152905
2346,-0.026853906
2347,-0.012969417
2348,0.054920655
2349,-0.008052654
2350,-0.008284941
2351,0.014905149
2352,0.0036295003
2353,-0.032326754
2354,-0.02710027
2355,0.006094505
2356,-0.035753
2357,-0.0356175
2358,0.011653117
2359,-0.0073945024
2360,-0.008852755
2361,-0.031242184
2362,-0.15089789
2363,0.00709769
2364,0.009562523
2365,0.033197828
2366,0.020699447
2367,0.040650405
2368,0.00038218268
2369,0.028571427
2370,0.014634148
2371,0.033294618
2372,0.059620596
2373,0.05691057
2374,-0.009291522
2375,0.048238482
2376,0.0014681793
2377,0.034552846
2378,0.030778164
2379,0.021203378
2380,0.03159117
2381,0.023787234
2382,0.04634146
2383,0.030758807
2384,0.044367015
2385,0.0049683833
2386,0.0067750677
2387,0.024738677
2388,0.03468835
2389,-0.03739837
2390,-0.051287264
2391,-0.024390243
2392,-0.017719408
2393,-0.028164925
2394,0.013008129
2395,0.0075880764
2396,-0.016260162
2397,-0.008130081
2398,-0.008130081
2399,0.0019421864
2400,0.005420054
2401,0.05121508
2402,0.05675571
2403,-0.024390243
2404,-0.032520324
2405,0.008130081
2406,0.011864908
2407,-0.010052666
2408,-0.015781922
2409,0.009427022
2410,0.17175396
2411,-0.024390243
2412,-0.0022172949
2413,0.008130081
2414,-0.016260162
2415,0.008130081
2416,0.048780486
2417,0.005420054
2418,0.013550134
2419,0.036585364
2420,0.05149051
2421,0.049941927
2422,0.048780486
2423,0.067982964
2424,0.06504065
2425,0.06142728
2426,0.055062823
2427,0.045167122
2428,0.06097561
2429,0.007445443
2430,0.03414634
2431,0.054200545
2432,0.03235924
2433,0.041389503
2434,0.024390243
2435,0.012543554
2436,0.017576462
2437,0.017576462
2438,0.024390243
2439,0.017479675
2440,0.015016739
2441,0.024390243
2442,0.018847005
2443,0.019783199
2444,0.024390243
2445,0.024390243
2446,0.018464318
2447,0.024390243
2448,0.02020202
2449,0.04561879
2450,0.055555556
2451,0.06504065
2452,0.053297203
2453,0.04769648
2454,0.049457997
2455,0.04905149
2456,0.05176152
2457,0.039430894
2458,0.0504065
2459,0.047425475
2460,0.05284553
2461,0.06775068
2462,0.004878049
2463,-0.0021351727
2464,0.03910182
2465,0.024893533
2466,0.046715707
2467,0.06097561
2468,0.059620596
2469,0.060606062
2470,0.05226481
2471,0.046070464
2472,0.037940383
2473,0.06413731
2474,0.02026713
2475,0.06955736
2476,0.043902438
2477,0.04281843
2478,0.057994578
2479,0.023809524
2480,-0.0021680219
2481,-0.0016260161
2482,-0.008517228
2483,-0.016260162
2484,-0.0016260161
2485,-0.016260162
2486,-0.0032520322
2487,0.0016260163
2488,-0.0038259204
2489,0.0016260163
2490,0.0
2491,-0.0065040654
2492,0.03155246
2493,0.009756098
2494,0.02013163
2495,0.040650405
2496,0.026829269
2497,0.046070464
2498,0.04227642
2499,0.024390243
2500,0.036092635
2501,0.0
2502,0.0
2503,0.0032520327
2504,0.004878049
2505,-0.005420054
2506,0.008130081
2507,-0.009988385
2508,-0.004878049
2509,0.0
2510,-0.004878049
2511,0.0032520327
2512,-0.009756098
2513,0.0016260163
2514,0.016260162
2515,0.0121951215
2516,0.0
2517,0.016260162
2518,0.008130081
2519,0.01416957
2520,0.0040650405
2521,0.035230353
2522,0.008130081
2523,0.0040650405
2524,0.008130081
2525,0.008130081
2526,0.008130081
2527,0.008130081
2528,0.0016260163
2529,0.0040650405
2530,0.008130081
2531,0.008130081
2532,0.0016260163
2533,-0.0027100272
2534,0.0040650405
2535,0.008130081
2536,0.008130081
2537,0.008130081
2538,0.008130081
2539,-0.008130081
2540,0.008130081
2541,-0.016260162
2542,0.008130081
2543,-0.018699186
2544,0.008130081
2545,0.05817525
2546,0.0027100272
2547,0.008130081
2548,0.008130081
2549,0.0016260167
2550,-0.0040650405
2551,-0.002710027
2552,0.017615175
2553,0.008130081
2554,-0.005458769
2555,0.006775068
2556,-0.0040650405
2557,0.0013550135
2558,-0.01897019
2559,0.0056910566
2560,0.0024390244
2561,0.03395277
2562,-0.023276627
2563,0.022996515
2564,0.014905148
2565,0.03306233
2566,-0.020944636
2567,0.036391795
2568,0.028842432
2569,0.019512195
2570,0.027951995
2571,-0.015098721
2572,0.0369338
2573,0.031939607
2574,-0.008130081
2575,-0.008130081
2576,0.008130081
2577,0.026790556
2578,0.039726533
2579,-0.00040650417
2580,-0.0021680216
2581,0.057756923
2582,0.032520324
2583,0.06178862
2584,0.022680346
2585,0.016260162
2586,-0.02113821
2587,0.08943089
2588,0.016840883
2589,0.008130081
2590,0.016950954
2591,0.009756098
2592,-0.009214091
2593,0.0040650405
2594,0.0121951215
2595,-0.024390243
2596,-0.008130081
2597,0.048509486
2598,-0.0011614406
2599,-0.008130081
2600,0.040650405
2601,0.06329713
2602,0.042818427
2603,0.0065814946
2604,0.016260164
2605,0.048780486
2606,0.016260162
2607,-0.0027100274
2608,-0.0027100272
2609,0.024390243
2610,0.024390243
2611,0.031939607
2612,0.024390243
2613,0.0016260163
2614,-0.008130081
2615,0.0
2616,-0.008130081
2617,0.003387534
2618,0.0020325202
2619,-0.008130081
2620,-0.008130081
2621,0.0
2622,-0.002710027
2623,-0.008130081
2624,0.0
2625,-0.011382113
2626,0.0032520327
2627,-0.008130081
2628,0.0054200543
2629,-0.0040650405
2630,-0.0016260163
2631,0.0
2632,0.0016260163
2633,0.0016260163
2634,-0.008130081
2635,0.0149155725
2636,-0.06504065
2637,-0.01693767
2638,0.0
2639,-0.0027100272
2640,-0.0027100272
2641,-0.008130081
2642,0.0027100272
2643,-0.004878049
2644,-0.013550135
2645,-0.024390243
2646,0.01897019
2647,-0.004878049
2648,0.03902439
2649,0.008130081
2650,-0.032520324
2651,0.008130081
2652,-0.016260162
2653,0.008130081
2654,-0.017615175
2655,-0.0034843206
2656,-0.0014195384
2657,0.013550136
2658,0.00836237
2659,-0.005420054
2660,-0.008130081
2661,0.0040650405
2662,0.0054200543
2663,0.0040650405
2664,-0.006968641
2665,-0.002710027
2666,0.0
2667,0.0
2668,0.016260162
2669,0.0040650405
2670,0.004878049
2671,-0.0027100272
2672,-0.008130081
2673,0.008130081
2674,0.0032520327
2675,0.008130081
2676,0.016260162
2677,0.016260162
2678,-0.0040650405
2679,-0.066746265
2680,-0.008130081
2681,-0.008130081
2682,-0.01140323
2683,0.05221319
2684,-0.016260162
2685,-0.024390243
2686,-0.01273117
2687,0.010059517
2688,-0.022067364
2689,-0.048780486
2690,-0.024390243
2691,0.024390243
2692,0.0
2693,0.0
2694,-0.008130081
2695,0.035230353
2696,0.016260162
2697,0.0121951215
2698,0.014905149
2699,0.016260162
2700,0.013550135
2701,0.040650405
2702,-0.016260162
2703,0.0
2704,-0.016260162
2705,-0.022067364
2706,-0.05498045
2707,0.030352304
2708,-0.041811846
2709,0.0054200543
2710,0.013550136
2711,0.024390243
2712,0.016260162
2713,-0.0016260163
2714,0.0009033424
2715,0.024390243
2716,0.024390243
2717,-0.032520324
2718,0.010840109
2719,0.032520324
2720,0.010840109
2721,0.032520324
2722,0.032520324
2723,-0.018292682
2724,0.008130081
2725,0.0031269544
2726,0.008130081
2727,0.032520324
2728,0.032520324
2729,-0.0027100272
2730,0.004878049
2731,0.004516712
2732,0.008130081
2733,0.0
2734,0.036585364
2735,0.0
2736,0.044715445
2737,0.008130081
2738,0.05691057
2739,-0.004878049
2740,0.032520324
2741,-0.0040650405
2742,0.017886179
2743,-0.0021680216
2744,-0.009988385
2745,-0.016260162
2746,-0.008130081
2747,0.0
2748,0.0040650405
2749,0.024390243
2750,-0.016260162
2751,0.0
2752,-0.008130081
2753,-0.015356821
2754,-0.005807201
2755,-0.024390243
2756,0.0
2757,0.02113821
2758,0.062901095
2759,-0.024390243
2760,-0.017421601
2761,0.009756098
2762,-0.008130081
2763,0.028455285
2764,0.017886179
2765,-0.008130081
2766,0.030081302
2767,-0.0016260163
2768,0.0010840108
2769,0.020325202
2770,0.0027100272
2771,0.008130081
2772,-0.0027100272
2773,0.008130081
2774,0.020325202
2775,0.0121951215
2776,0.016260162
2777,-0.005420054
2778,-0.01606659
2779,-0.004878049
2780,-0.008130081
2781,0.0060975607
2782,-0.008130081
2783,-0.017886179
2784,0.024390243
2785,0.040650405
2786,0.016260162
2787,0.0016260163
2788,0.013550135
2789,0.048780486
2790,0.032520324
2791,0.0
2792,0.0
2793,0.0
2794,0.0724101
2795,0.024390243
2796,-0.031300813
2797,0.011420828
2798,0.024390243
2799,0.018847005
2800,0.0016260167
2801,0.018847005
2802,0.016016955
2803,0.004516712
2804,0.024390243
2805,0.012595175
2806,0.016016955
2807,0.013550136
2808,0.024390243
2809,-0.0013142616
2810,-0.016260162
2811,0.015249028
2812,0.024390243
2813,0.019783199
2814,0.018847005
2815,0.0121951215
2816,0.0
2817,0.004878049
2818,0.0060975607
2819,-0.0121951215
2820,0.016260162
2821,0.016260162
2822,0.016260162
2823,0.018292682
2824,0.0034843206
2825,0.016376307
2826,0.021978023
2827,0.016016955
2828,-0.005420054
2829,0.024390243
2830,0.016260162
2831,0.015384616
2832,0.018847005
2833,0.0065040654
2834,0.018847005
2835,0.024390243
2836,0.016376307
2837,0.0121951215
2838,0.018847005
2839,0.018847005
2840,-0.0023365442
2841,0.014889019
2842,-0.016260162
2843,0.013937282
2844,0.016376307
2845,0.018847005
2846,0.024390243
2847,0.024390243
2848,0.004871596
2849,0.008013938
2850,0.018847005
2851,0.013937282
2852,0.024390243
2853,0.024390243
2854,0.024390243
2855,0.0030267835
2856,0.011549878
2857,0.013588851
2858,0.020957544
2859,0.010298104
2860,0.0031598695
2861,0.017421601
2862,-0.0018066847
2863,-0.016260162
2864,-0.009756098
2865,0.0088691795
2866,0.018847005
2867,0.024390243
2868,0.012746938
2869,0.017421601
2870,-0.016260162
2871,0.024390243
2872,0.016260162
2873,-0.0027100272
2874,0.014634146
2875,-0.016260162
2876,0.032520324
2877,0.0016260167
2878,0.016260162
2879,0.024390243
2880,0.0
2881,-0.008130081
2882,0.006775068
2883,0.0065040654
2884,0.0065040654
2885,-0.008130081
2886,0.0040650405
2887,-0.008130081
2888,0.019512195
2889,0.0
2890,0.043360434
2891,0.036520842
2892,0.016260162
2893,0.03274616
2894,0.02113821
2895,0.04403794
2896,0.037940383
2897,0.041463412
2898,0.030894311
2899,0.0266486
2900,0.048780486
2901,0.04417344
2902,0.041192412
2903,0.040650405
2904,0.024390243
2905,0.04227642
2906,0.032520324
2907,0.016666666
2908,0.017886179
2909,0.024932249
2910,-0.016260162
2911,0.0032520322
2912,0.013821139
2913,-0.023486901
2914,0.01897019
2915,0.044507794
2916,0.010840109
2917,0.010840108
2918,0.081662156
2919,0.026945412
2920,0.09771056
2921,0.0
2922,0.032923352
2923,-0.008130081
2924,0.09905149
2925,0.05660085
2926,0.036585364
2927,0.09281843
2928,0.052574527
2929,0.020325204
2930,0.004878049
2931,0.08327526
2932,0.08209446
2933,0.017886179
2934,0.037940383
2935,0.03333333
2936,0.0120209055
2937,-0.024390243
2938,0.06281521
2939,0.058019217
2940,0.015466514
2941,-0.04483159
2942,0.1457493
2943,0.027388873
2944,0.032520324
2945,0.035578787
2946,0.014524455
2947,0.054471545
2948,0.018428184
2949,0.035019185
2950,0.020325202
2951,0.030584592
2952,-0.022357723
2953,0.02113821
2954,0.07211253
2955,0.01192412
2956,-0.009756098
2957,0.027783059
2958,0.01959558
2959,-0.0043360437
2960,0.022493223
2961,-0.013550135
2962,-0.020325202
2963,0.016711835
2964,0.07000903
2965,-0.008130081
2966,-0.004516712
2967,-0.008130081
2968,-0.008130081
2969,0.082113825
2970,0.0021293077
2971,0.026860945
2972,-0.009678668
2973,0.0036585366
2974,0.0058538564
2975,-0.008504324
2976,-0.03704994
2977,-0.020325202
2978,-0.0071026534
2979,0.0027100272
2980,0.013008131
2981,0.00596206
2982,-0.0027100272
2983,0.004516712
2984,-0.0010840109
2985,0.008130081
2986,0.016260162
2987,0.010840109
2988,0.012646793
2989,0.016260162
2990,-0.040650405
2991,0.0043360437
2992,0.016260162
2993,0.026016261
2994,-0.008130081
2995,0.032520324
2996,-0.008130081
2997,0.024390243
2998,0.05102594
2999,0.07317073
3000,0.04413473
3001,0.020209061
3002,0.045028143
3003,0.02311266
3004,0.06295006
3005,0.053813394
3006,0.053697255
3007,0.06620209
3008,-0.017608227
3009,0.0016260156
3010,0.05994967
3011,-7.742886e-05
3012,0.034727067
3013,-0.016260162
3014,0.01111111
3015,0.042392567
3016,0.017421601
3017,0.032520324
3018,0.020325202
3019,0.0901524
3020,0.009756098
3021,0.009078591
3022,-0.0011614406
3023,0.0043568895
3024,0.015387324
3025,0.028184284
3026,0.0040650405
3027,-0.0016260163
3028,0.024390243
3029,0.0032520327
3030,0.0032520327
3031,-0.0018761726
3032,-0.008130081
3033,0.005807201
3034,0.0063233967
3035,0.004878049
3036,-0.0011614403
3037,0.008130081
3038,-0.004878049
3039,0.005807201
3040,0.0016260163
3041,-0.0063233967
3042,0.0054200543
3043,0.0032520327
3044,0.0
3045,0.0040650405
3046,0.0032520327
3047,0.0032520327
3048,-0.0016260163
3049,0.0016260163
3050,0.0032520327
3051,0.0060975607
3052,-0.0022172949
3053,0.0063233967
3054,0.004516712
3055,-0.008130081
3056,0.004516712
3057,0.004516712
3058,0.008130081
3059,0.0060975607
3060,-0.008130081
3061,0.008130081
3062,-0.0032520327
3063,0.008130081
3064,0.005807201
3065,0.0027100272
3066,0.0065040654
3067,0.0029952931
3068,0.008130081
3069,0.0063233967
3070,0.004516712
3071,0.0034843206
3072,0.0009033424
3073,-0.0032520327
3074,0.0032520327
3075,0.0016260163
3076,0.0054200543
3077,0.0027100272
3078,-0.0016260163
3079,0.008130081
3080,0.004878049
3081,-0.00054200547
3082,0.0016260163
3083,0.0
