ques,disc
2997,0
2998,0
2999,0
3000,0
3001,0
3002,3
3003,0
3004,0
3005,0
3006,0
3007,0
3008,0
3009,0
3010,0
3011,0
3012,0
3013,0
3014,3
3015,0
3016,0
3017,2
3018,1
3019,0
3020,1
3021,0
3022,0
3023,1
3024,2
3025,0
3026,3
3027,0
3028,0
3029,0
3030,3
3031,0
3032,0
3033,0
3034,0
3035,0
3036,0
3037,0
3038,0
3039,1
3040,3
3041,0
3042,0
3043,0
3044,0
3045,0
3046,0
3047,0
3048,0
3049,0
3050,0
3051,0
3052,0
3053,3
3054,0
3055,0
3056,0
3057,0
3058,2
3059,1
3060,2
3061,1
3062,0
3063,0
3064,0
3065,0
3066,0
3067,1
3068,1
3069,0
3070,2
3071,1
3072,0
3073,0
3074,1
3075,0
3076,2
3077,0
3078,0
3079,0
3080,0
3081,0
3082,0
3083,2
3084,2
3085,2
3086,0
3087,0
3088,0
3089,0
3090,0
3091,0
3092,0
3093,0
3094,1
3095,0
3096,0
3097,1
3098,2
3099,3
3100,0
3101,0
3102,0
3103,0
3104,1
3105,3
3106,1
3107,0
3108,0
3109,2
3110,2
3111,0
3112,0
3113,1
3114,1
3115,0
3116,0
3117,0
3118,0
3119,0
3120,0
3121,1
3122,0
3123,1
3124,2
3125,0
3126,0
3127,0
3128,2
3129,0
3130,0
3131,0
3132,0
3133,0
3134,0
3135,1
3136,0
3137,0
3138,0
3139,0
3140,0
3141,0
3142,0
3143,0
3144,0
3145,0
3146,0
3147,0
3148,3
3149,0
3150,0
3151,3
3152,0
3153,0
3154,0
3155,2
3156,0
3157,1
3158,0
3159,0
3160,0
3161,1
3162,3
3163,1
3164,1
3165,1
3166,0
3167,0
3168,1
3169,2
3170,0
3171,2
3172,0
3173,1
3174,3
3175,3
3176,0
3177,0
3178,1
3179,3
3180,0
3181,0
3182,2
3183,0
3184,0
3185,0
3186,0
3187,3
3188,3
3189,1
3190,3
3191,2
3192,3
3193,0
3194,0
3195,1
3196,2
3197,0
3198,1
3199,3
3200,0
3201,0
3202,3
3203,0
3204,2
3205,2
3206,3
3207,0
3208,0
3209,0
3210,0
3211,3
3212,3
3213,2
3214,0
3215,2
3216,0
3217,0
3218,0
3219,0
3220,2
3221,0
3222,1
3223,0
3224,0
3225,0
3226,0
3227,0
3228,2
3229,0
3230,2
3231,3
3232,1
3233,0
3234,0
3235,0
3236,3
3237,3
3238,0
3239,0
3240,3
3241,1
3242,0
3243,3
3244,3
3245,3
3246,0
3247,0
3248,0
3249,3
3250,0
3251,0
3252,3
3253,3
3254,1
3255,3
3256,3
3257,1
3258,0
3259,0
3260,2
3261,3
3262,2
3263,0
3264,0
3265,2
3266,0
3267,2
3268,3
3269,2
3270,2
3271,2
3272,3
3273,0
3274,3
3275,2
3276,3
3277,3
3278,0
3279,3
3280,3
3281,0
3282,3
3283,3
3284,0
3285,0
3286,0
3287,3
3288,0
3289,3
3290,3
3291,0
3292,0
3293,2
3294,0
3295,0
3296,3
3297,0
3298,2
3299,3
3300,3
3301,0
3302,3
3303,0
3304,3
3305,0
3306,1
3307,1
3308,1
3309,3
3310,2
3311,0
3312,0
3313,2
3314,0
3315,2
3316,0
3317,3
3318,3
3319,2
3320,3
3321,3
3322,0
3323,2
3324,0
3325,3
3326,2
3327,0
3328,0
3329,0
3330,3
3331,0
3332,0
3333,3
3334,3
3335,3
3336,2
3337,0
3338,3
3339,0
3340,1
3341,3
3342,0
3343,0
3344,2
3345,1
3346,1
3347,0
3348,0
3349,3
3350,0
3351,3
3352,3
3353,1
3354,0
3355,0
3356,0
3357,0
3358,0
3359,1
3360,1
3361,0
3362,0
3363,3
3364,1
3365,3
3366,3
3367,2
3368,0
3369,2
3370,2
3371,0
3372,0
3373,3
3374,0
3375,3
3376,0
3377,3
3378,0
3379,1
3380,3
3381,0
3382,0
3383,2
3384,0
3385,0
3386,0
3387,0
3388,3
3389,2
3390,0
3391,0
3392,1
3393,0
3394,1
3395,0
3396,1
3397,0
3398,0
3399,1
3400,1
3401,0
3402,0
3403,0
3404,0
3405,0
3406,3
3407,1
3408,1
3409,3
3410,1
3411,0
3412,2
3413,0
3414,0
3415,1
3416,0
3417,0
3418,0
3419,2
3420,3
3421,0
3422,0
3423,2
3424,0
3425,3
3426,0
3427,0
3428,0
3429,0
3430,2
3431,1
3432,0
3433,0
3434,0
3435,0
3436,0
3437,0
3438,2
3439,0
3440,0
3441,0
3442,1
3443,3
3444,0
3445,0
3446,0
3447,0
3448,1
3449,0
3450,0
3451,1
3452,0
3453,0
3454,0
3455,0
3456,0
3457,0
3458,0
3459,0
3460,0
3461,0
3462,3
3463,0
3464,0
3465,0
3466,0
3467,0
3468,0
3469,3
3470,0
3471,0
3472,0
3473,3
3474,0
3475,0
3476,0
3477,0
3478,3
3479,0
3480,0
3481,0
3482,0
3483,0
3484,1
3485,0
3486,0
3487,3
3488,0
3489,0
3490,0
3491,0
3492,2
3493,0
3494,0
3495,0
3496,0
3497,0
3498,0
3499,0
3500,0
3501,0
3502,0
3503,0
3504,0
3505,0
3506,0
3507,2
3508,0
3509,0
3510,0
3511,0
3512,0
3513,0
3514,0
3515,0
3516,2
3517,0
3518,0
3519,0
3520,2
3521,2
3522,0
3523,1
3524,2
3525,1
3526,0
3527,0
3528,0
3529,3
3530,0
3531,1
3532,0
3533,1
3534,0
3535,0
3536,3
3537,0
3538,0
3539,0
3540,0
3541,2
3542,0
3543,0
3544,0
3545,0
3546,0
3547,0
3548,0
3549,3
3550,3
3551,0
3552,0
3553,0
3554,0
3555,0
3556,0
3557,0
3558,1
3559,0
3560,0
3561,0
3562,0
3563,0
3564,0
3565,1
3566,0
3567,0
3568,0
3569,0
3570,0
3571,0
3572,3
3573,0
3574,2
3575,0
3576,0
3577,1
3578,0
3579,0
3580,2
3581,0
3582,0
3583,0
3584,1
3585,0
3586,0
3587,0
3588,3
3589,0
3590,1
3591,0
3592,0
3593,3
3594,0
3595,0
3596,0
3597,0
3598,0
3599,0
3600,0
3601,0
3602,0
3603,0
3604,0
3605,0
3606,3
3607,1
3608,2
3609,3
3610,1
3611,0
3612,3
3613,1
3614,1
3615,3
3616,1
3617,0
3618,3
3619,2
3620,2
3621,1
3622,0
3623,0
3624,0
3625,1
3626,1
3627,3
3628,0
3629,0
3630,0
3631,0
3632,0
3633,2
3634,3
3635,3
3636,1
3637,1
3638,2
3639,0
3640,0
3641,0
3642,0
3643,2
3644,0
3645,0
3646,0
3647,1
3648,1
3649,2
3650,3
3651,0
3652,2
3653,3
3654,0
3655,0
3656,0
3657,3
3658,0
3659,0
3660,1
3661,3
3662,0
3663,1
3664,0
3665,0
3666,0
3667,0
3668,0
3669,0
3670,1
3671,0
3672,0
3673,0
3674,1
3675,1
3676,2
3677,0
3678,0
3679,0
3680,3
3681,2
3682,0
3683,2
3684,3
3685,0
3686,0
3687,1
3688,0
3689,1
3690,1
3691,2
3692,0
3693,0
3694,0
3695,0
3696,2
3697,0
3698,2
3699,2
3700,0
3701,0
3702,0
3703,0
3704,1
3705,3
3706,2
3707,0
3708,0
3709,1
3710,0
3711,1
3712,1
3713,3
3714,3
3715,0
3716,3
3717,1
3718,3
3719,3
3720,0
3721,0
3722,0
3723,3
3724,0
3725,1
3726,0
3727,3
3728,1
3729,0
3730,0
3731,1
3732,1
3733,0
3734,0
3735,0
3736,1
3737,3
3738,2
3739,0
3740,1
3741,0
3742,0
3743,0
3744,0
3745,0
3746,0
3747,0
3748,1
3749,2
3750,3
3751,3
3752,0
3753,1
3754,3
3755,0
3756,0
3757,0
3758,3
3759,2
3760,2
3761,0
3762,0
3763,0
3764,0
3765,0
3766,0
3767,1
3768,1
3769,3
3770,0
3771,3
3772,0
3773,0
3774,0
3775,0
3776,0
3777,1
3778,0
3779,0
3780,3
3781,0
3782,0
3783,0
3784,0
3785,0
3786,0
3787,2
3788,1
3789,3
3790,0
3791,0
3792,0
3793,0
3794,0
3795,0
3796,3
3797,0
3798,0
3799,0
3800,0
3801,0
3802,3
3803,0
3804,0
3805,0
3806,3
3807,0
3808,0
3809,0
3810,0
3811,0
3812,2
3813,0
3814,1
3815,0
3816,0
3817,0
3818,1
3819,1
3820,0
3821,0
3822,0
3823,0
3824,3
3825,3
3826,0
3827,0
3828,0
3829,3
3830,0
3831,0
3832,0
3833,0
3834,0
3835,0
3836,2
3837,0
3838,0
3839,0
3840,1
3841,1
3842,0
3843,1
3844,3
3845,2
3846,2
3847,2
3848,3
3849,0
3850,1
3851,2
3852,0
3853,2
3854,0
3855,2
3856,0
3857,2
3858,0
3859,0
3860,0
3861,1
3862,3
3863,1
3864,0
3865,0
3866,0
3867,2
3868,1
3869,0
3870,3
3871,0
3872,1
3873,2
3874,3
3875,3
3876,0
3877,3
3878,0
3879,0
3880,0
3881,3
3882,2
3883,0
3884,0
3885,0
3886,1
3887,3
3888,0
3889,3
3890,3
3891,0
3892,0
3893,0
3894,0
3895,0
3896,3
3897,3
3898,0
3899,3
3900,3
3901,3
3902,0
3903,0
3904,0
3905,0
3906,0
3907,0
3908,0
3909,0
3910,2
3911,3
3912,0
3913,2
3914,2
3915,0
3916,0
3917,1
3918,0
3919,2
3920,2
3921,3
3922,0
3923,1
3924,0
3925,0
3926,2
3927,3
3928,0
3929,3
3930,0
3931,2
3932,2
3933,2
3934,3
3935,2
3936,1
3937,1
3938,3
3939,2
3940,1
3941,1
3942,2
3943,1
3944,2
3945,0
3946,3
3947,0
3948,3
3949,0
3950,2
3951,0
3952,0
3953,0
3954,0
3955,0
3956,0
3957,0
3958,0
3959,2
3960,0
3961,1
3962,3
3963,0
3964,2
3965,3
3966,0
3967,1
3968,3
3969,3
3970,0
3971,0
3972,1
3973,0
3974,2
3975,2
3976,0
3977,2
3978,0
3979,3
3980,3
3981,0
3982,1
3983,3
3984,2
3985,2
3986,0
3987,2
3988,3
3989,2
3990,3
3991,0
3992,3
3993,0
3994,0
3995,0
3996,1
3997,3
3998,0
3999,3
4000,0
4001,3
4002,3
4003,0
4004,2
4005,3
4006,1
4007,0
4008,0
4009,0
4010,0
4011,0
4012,3
4013,1
4014,0
4015,2
4016,0
4017,2
4018,1
4019,1
4020,1
4021,3
4022,1
4023,0
4024,2
4025,0
4026,2
4027,3
4028,3
4029,3
4030,0
4031,0
4032,0
4033,0
4034,0
4035,1
4036,0
4037,0
4038,1
4039,2
4040,2
4041,3
4042,2
4043,1
4044,3
4045,0
4046,2
4047,0
4048,2
4049,0
4050,0
4051,1
4052,0
4053,3
4054,0
4055,3
4056,2
4057,1
4058,2
4059,3
4060,3
4061,1
4062,3
4063,0
4064,1
4065,3
4066,0
4067,3
4068,0
4069,2
4070,1
4071,3
4072,0
4073,0
4074,0
4075,3
4076,0
4077,1
4078,0
4079,0
4080,1
4081,0
4082,0
4083,2
4084,3
4085,0
4086,0
4087,1
4088,0
4089,1
4090,0
4091,0
4092,2
4093,0
4094,0
4095,0
4096,0
4097,1
4098,3
4099,0
4100,0
4101,0
4102,0
4103,2
4104,0
4105,0
4106,2
4107,0
4108,0
4109,0
4110,3
4111,0
4112,0
4113,0
4114,1
4115,0
4116,3
4117,3
4118,1
4119,0
4120,1
4121,1
4122,2
4123,3
4124,0
4125,2
4126,2
4127,2
4128,2
4129,3
4130,1
4131,2
4132,0
4133,3
4134,1
4135,2
4136,0
4137,3
4138,1
4139,3
4140,3
4141,0
4142,0
4143,0
4144,0
4145,1
4146,0
4147,0
4148,0
4149,2
4150,1
4151,0
4152,1
4153,2
4154,2
4155,2
4156,0
4157,2
4158,0
4159,2
4160,2
4161,2
4162,0
4163,2
4164,3
4165,3
4166,0
4167,0
4168,2
4169,3
4170,3
4171,2
4172,1
4173,2
4174,3
4175,0
4176,3
4177,0
4178,1
4179,0
4180,1
4181,0
4182,1
4183,2
4184,0
4185,1
4186,0
4187,0
4188,1
4189,2
4190,2
4191,0
4192,1
4193,2
4194,0
4195,1
4196,0
4197,3
4198,0
4199,0
4200,0
4201,0
4202,0
4203,0
4204,1
4205,0
4206,0
4207,0
4208,0
4209,1
4210,2
4211,2
4212,2
4213,0
4214,0
4215,2
4216,0
4217,0
4218,3
4219,0
4220,0
4221,0
4222,3
4223,1
4224,2
4225,0
4226,1
4227,1
4228,0
4229,1
4230,1
4231,0
4232,0
4233,1
4234,0
4235,2
4236,0
4237,0
4238,1
4239,0
4240,0
4241,0
4242,0
4243,0
4244,0
4245,1
4246,0
4247,0
4248,3
4249,0
4250,2
4251,2
4252,0
4253,0
4254,1
4255,2
4256,1
4257,2
4258,0
4259,0
4260,0
4261,0
4262,0
4263,0
4264,1
4265,2
4266,2
4267,2
4268,1
4269,1
4270,1
4271,3
4272,0
4273,3
4274,3
4275,0
4276,1
4277,2
4278,0
4279,0
4280,0
4281,2
4282,0
4283,0
4284,0
4285,0
4286,0
4287,0
4288,0
4289,0
4290,0
4291,0
4292,0
4293,0
4294,1
4295,0
4296,3
4297,3
4298,0
4299,0
4300,1
4301,2
4302,1
4303,0
4304,0
4305,0
4306,3
4307,0
4308,0
4309,0
4310,2
4311,0
4312,0
4313,2
4314,0
4315,0
4316,1
4317,3
4318,0
4319,0
4320,3
4321,1
4322,3
4323,3
4324,3
4325,2
4326,0
4327,0
4328,0
4329,0
4330,0
4331,0
4332,0
4333,0
4334,0
4335,1
4336,0
4337,3
4338,3
4339,3
4340,0
4341,0
4342,2
4343,0
4344,0
4345,3
4346,2
4347,3
4348,0
4349,0
4350,0
4351,0
4352,2
4353,0
4354,0
4355,0
4356,0
4357,0
4358,3
4359,0
4360,3
4361,3
4362,0
4363,0
4364,0
4365,0
4366,1
4367,0
4368,0
4369,2
4370,3
4371,2
4372,2
4373,0
4374,0
4375,1
4376,3
4377,0
4378,0
4379,0
4380,0
4381,0
4382,0
4383,0
4384,0
4385,3
4386,0
4387,0
4388,0
4389,0
4390,0
4391,3
4392,0
4393,0
4394,0
4395,0
4396,0
4397,0
4398,0
4399,0
4400,0
4401,0
4402,0
4403,0
4404,0
4405,0
4406,0
4407,0
4408,0
4409,0
4410,0
4411,1
4412,0
4413,0
4414,0
4415,0
4416,0
4417,0
4418,0
4419,0
4420,0
4421,0
4422,0
4423,0
4424,1
4425,0
4426,0
4427,0
4428,0
4429,0
4430,1
4431,0
4432,0
4433,0
4434,0
4435,0
4436,0
4437,0
4438,0
4439,0
4440,0
4441,0
4442,2
4443,0
4444,2
4445,1
4446,0
4447,0
4448,0
4449,3
4450,0
4451,0
4452,0
4453,0
4454,0
4455,2
4456,1
4457,0
4458,0
4459,0
4460,0
4461,0
4462,0
4463,0
4464,2
4465,0
4466,3
4467,0
4468,0
4469,0
4470,3
4471,3
4472,2
4473,2
4474,0
4475,1
4476,1
4477,0
4478,0
4479,0
4480,0
4481,1
4482,3
4483,0
4484,0
4485,2
4486,0
4487,0
4488,0
4489,0
4490,0
4491,0
4492,0
4493,0
4494,0
4495,0
4496,0
4497,0
4498,3
4499,0
4500,1
4501,0
4502,0
4503,3
4504,0
4505,3
4506,0
4507,0
4508,2
4509,0
4510,0
4511,0
4512,0
4513,0
4514,2
4515,0
4516,3
4517,1
4518,2
4519,0
4520,3
4521,0
4522,0
4523,3
4524,0
4525,3
4526,0
4527,3
4528,1
4529,0
4530,0
4531,2
4532,0
4533,0
4534,2
4535,0
4536,0
4537,0
4538,0
4539,0
4540,3
4541,2
4542,3
4543,0
4544,0
4545,0
4546,0
4547,0
4548,0
4549,0
4550,0
4551,0
4552,0
4553,0
4554,0
4555,0
4556,3
4557,0
4558,0
4559,0
4560,0
4561,0
4562,0
4563,0
4564,1
4565,0
4566,0
4567,0
4568,1
4569,0
4570,3
4571,2
4572,0
4573,0
4574,0
4575,2
4576,0
4577,0
4578,0
4579,2
4580,0
4581,2
4582,3
4583,0
4584,0
4585,0
4586,1
4587,3
4588,0
4589,2
4590,0
4591,1
4592,2
4593,2
4594,0
4595,1
4596,0
4597,3
4598,1
4599,0
4600,0
4601,3
4602,2
4603,0
4604,2
4605,1
4606,3
4607,3
4608,2
4609,1
4610,0
4611,0
4612,2
4613,3
4614,0
4615,0
4616,0
4617,0
4618,0
4619,2
4620,0
4621,3
4622,0
4623,0
4624,0
4625,3
4626,0
4627,3
4628,3
4629,1
4630,1
4631,3
4632,0
4633,2
4634,0
4635,0
4636,3
4637,3
4638,2
4639,0
4640,0
4641,1
4642,1
4643,3
4644,3
4645,3
4646,0
4647,0
4648,3
4649,1
4650,2
4651,3
4652,0
4653,0
4654,1
4655,3
4656,2
4657,1
4658,0
4659,0
4660,1
4661,3
4662,0
4663,2
4664,0
4665,3
4666,0
4667,2
4668,0
4669,2
4670,0
4671,0
4672,0
4673,2
4674,0
4675,2
4676,0
4677,3
4678,0
4679,3
4680,0
4681,0
4682,0
4683,0
4684,0
4685,0
4686,0
4687,1
4688,0
4689,3
4690,1
4691,0
4692,1
4693,3
4694,0
4695,0
4696,3
4697,2
4698,0
4699,2
4700,0
4701,3
4702,0
4703,3
4704,2
4705,1
4706,0
4707,2
4708,1
4709,0
4710,0
4711,0
4712,2
4713,0
4714,0
4715,3
4716,3
4717,1
4718,0
4719,0
4720,0
4721,0
4722,0
4723,0
4724,0
4725,0
4726,2
4727,0
4728,2
4729,3
4730,0
4731,3
4732,0
4733,3
4734,3
4735,1
4736,1
4737,0
4738,1
4739,1
4740,0
4741,1
4742,1
4743,0
4744,2
4745,1
4746,3
4747,2
4748,2
4749,2
4750,2
4751,0
4752,0
4753,0
4754,0
4755,0
4756,0
4757,3
4758,0
4759,0
4760,3
4761,3
4762,1
4763,2
4764,0
4765,1
4766,0
4767,2
4768,3
4769,0
4770,0
4771,0
4772,2
4773,2
4774,3
4775,3
4776,0
4777,3
4778,2
4779,0
4780,0
4781,0
4782,1
4783,0
4784,0
4785,0
4786,0
4787,0
4788,0
4789,2
4790,2
4791,3
4792,1
4793,0
4794,3
4795,0
4796,0
4797,1
4798,0
4799,0
4800,3
4801,0
4802,1
4803,3
4804,0
4805,2
4806,3
4807,0
4808,1
4809,0
4810,1
4811,0
4812,0
4813,3
4814,3
4815,1
4816,0
4817,3
4818,1
4819,0
4820,0
4821,0
4822,2
4823,0
4824,2
4825,0
4826,0
4827,0
4828,0
4829,2
4830,2
4831,0
4832,3
4833,0
4834,0
4835,0
4836,0
4837,0
4838,2
4839,0
4840,2
4841,3
4842,1
4843,2
4844,1
4845,0
4846,0
4847,0
4848,0
4849,0
4850,0
4851,0
4852,0
4853,3
4854,0
4855,0
4856,0
4857,0
4858,0
4859,0
4860,0
4861,0
4862,0
4863,0
4864,0
4865,0
4866,0
4867,0
4868,0
4869,0
4870,0
4871,0
4872,0
4873,0
4874,1
4875,0
4876,0
4877,0
4878,1
4879,0
4880,0
4881,1
4882,1
4883,0
4884,2
4885,0
4886,2
4887,0
4888,0
4889,0
4890,3
4891,0
4892,0
4893,0
4894,0
4895,1
4896,1
4897,2
4898,0
4899,0
4900,1
4901,0
4902,0
4903,0
4904,0
4905,2
4906,3
4907,0
4908,0
4909,0
4910,0
4911,0
4912,0
4913,0
4914,0
4915,3
4916,1
4917,2
4918,0
4919,3
4920,0
4921,2
4922,0
4923,3
4924,2
4925,1
4926,3
4927,2
4928,3
4929,2
4930,1
4931,2
4932,1
4933,2
4934,3
4935,1
4936,2
4937,0
4938,3
4939,0
4940,0
4941,0
4942,3
4943,3
4944,1
4945,1
4946,0
4947,0
4948,0
4949,0
4950,0
4951,0
4952,1
4953,0
4954,2
4955,0
4956,0
4957,2
4958,1
4959,1
4960,1
4961,0
4962,1
4963,3
4964,0
4965,0
4966,3
4967,0
4968,0
4969,1
4970,0
4971,0
4972,0
4973,0
4974,0
4975,0
4976,0
4977,0
4978,0
4979,0
4980,0
4981,0
4982,0
4983,0
4984,0
4985,0
4986,0
4987,0
4988,0
4989,0
4990,0
4991,0
4992,0
4993,0
4994,0
4995,0
4996,0
4997,0
4998,0
4999,0
5000,0
5001,0
5002,0
5003,0
5004,0
5005,1
5006,1
5007,2
5008,3
5009,0
5010,0
5011,0
5012,0
5013,3
5014,0
5015,0
5016,0
5017,0
5018,0
5019,0
5020,0
5021,0
5022,0
5023,0
5024,0
5025,0
5026,0
5027,0
5028,0
5029,0
5030,0
5031,0
5032,0
5033,0
5034,0
5035,0
5036,0
5037,0
5038,0
5039,0
5040,2
5041,0
5042,2
5043,0
5044,0
5045,1
5046,1
5047,1
5048,2
5049,0
5050,0
5051,3
5052,2
5053,0
5054,0
5055,0
5056,0
5057,0
5058,0
5059,0
5060,0
5061,0
5062,0
5063,0
5064,0
5065,0
5066,0
5067,0
5068,0
5069,0
5070,0
5071,0
5072,0
5073,0
5074,0
5075,0
5076,0
5077,0
5078,0
5079,0
5080,0
5081,0
5082,0
5083,0
5084,0
5085,2
5086,2
5087,0
5088,0
5089,0
5090,0
5091,0
5092,0
5093,0
5094,0
5095,0
5096,0
5097,0
5098,0
5099,0
5100,0
5101,0
5102,3
5103,0
5104,0
5105,0
5106,0
5107,0
5108,0
5109,0
5110,0
5111,2
5112,0
5113,0
5114,0
5115,1
5116,0
5117,3
5118,2
5119,0
5120,0
5121,0
5122,0
5123,0
5124,0
5125,1
5126,2
5127,0
5128,3
5129,2
5130,0
5131,3
5132,0
5133,3
5134,3
5135,2
5136,2
5137,0
5138,3
5139,0
5140,0
5141,0
5142,0
5143,1
5144,2
5145,0
5146,0
5147,0
5148,0
5149,0
5150,1
5151,0
5152,0
5153,0
5154,0
5155,1
5156,3
5157,3
5158,1
5159,2
5160,2
5161,0
5162,3
5163,3
5164,3
5165,2
5166,0
5167,3
5168,2
5169,3
5170,0
5171,1
5172,1
5173,2
5174,0
5175,0
5176,3
5177,3
5178,3
5179,1
5180,3
5181,0
5182,1
5183,0
5184,3
5185,3
5186,0
5187,2
5188,0
5189,3
5190,1
5191,0
5192,0
5193,2
5194,1
5195,3
5196,1
5197,1
5198,0
5199,3
5200,0
5201,2
5202,0
5203,1
5204,3
5205,0
5206,0
5207,1
5208,3
5209,3
5210,0
5211,3
5212,0
5213,3
5214,0
5215,1
5216,3
5217,0
5218,0
5219,3
5220,0
5221,2
5222,3
5223,2
5224,1
5225,3
5226,2
5227,3
5228,0
5229,3
5230,2
5231,1
5232,2
5233,0
5234,0
5235,2
5236,2
5237,1
5238,2
5239,0
5240,2
5241,2
5242,2
5243,0
5244,0
5245,0
5246,1
5247,3
5248,3
5249,0
5250,0
5251,0
5252,3
5253,2
5254,0
5255,3
5256,0
5257,0
5258,0
5259,0
5260,0
5261,0
5262,0
5263,0
5264,0
5265,0
5266,0
5267,3
5268,0
5269,0
5270,0
5271,0
5272,0
5273,0
5274,0
5275,0
5276,3
5277,3
5278,0
5279,1
5280,0
5281,0
5282,0
5283,0
5284,0
5285,0
5286,0
5287,0
5288,0
5289,0
5290,0
5291,3
5292,0
5293,0
5294,3
5295,0
5296,1
5297,0
5298,0
5299,0
5300,0
5301,0
5302,3
5303,0
5304,0
5305,0
5306,0
5307,3
5308,3
5309,0
5310,1
5311,3
5312,0
5313,1
5314,0
5315,0
5316,0
5317,0
5318,0
5319,0
5320,0
5321,0
5322,0
5323,0
5324,3
5325,0
5326,0
5327,0
5328,0
5329,0
5330,2
5331,0
5332,2
5333,1
5334,2
5335,3
5336,0
5337,0
5338,0
5339,2
5340,0
5341,0
5342,3
5343,2
5344,2
5345,0
5346,3
5347,0
5348,3
5349,1
5350,0
5351,0
5352,0
5353,3
5354,1
5355,3
5356,2
5357,3
5358,0
5359,0
5360,3
5361,0
5362,0
5363,1
5364,0
5365,3
5366,0
5367,1
5368,3
5369,0
5370,0
5371,0
5372,0
5373,3
5374,0
5375,0
5376,0
5377,0
5378,0
5379,0
5380,2
5381,0
5382,0
5383,0
5384,1
5385,1
5386,0
5387,0
5388,3
5389,0
5390,1
5391,2
5392,1
5393,0
5394,0
5395,0
5396,1
5397,0
5398,2
5399,0
5400,1
5401,2
5402,1
5403,0
5404,0
5405,0
5406,0
5407,0
5408,0
5409,0
5410,2
5411,3
5412,0
5413,0
5414,0
5415,0
5416,0
5417,0
5418,0
5419,0
5420,0
5421,1
5422,0
5423,0
5424,0
5425,0
5426,3
5427,0
5428,0
5429,0
5430,0
5431,3
5432,0
5433,3
5434,0
5435,3
5436,0
5437,0
5438,0
5439,3
5440,2
5441,3
5442,0
5443,3
5444,0
5445,3
5446,2
5447,1
5448,0
5449,0
5450,0
5451,1
5452,1
5453,0
5454,0
5455,2
5456,3
5457,0
5458,3
5459,2
5460,2
5461,0
5462,0
5463,0
5464,0
5465,0
5466,0
5467,0
5468,0
5469,0
5470,0
5471,0
5472,0
5473,0
5474,0
5475,0
5476,0
5477,0
5478,3
5479,3
5480,3
5481,3
5482,3
5483,2
5484,0
5485,0
5486,0
5487,0
5488,0
5489,2
5490,3
5491,0
5492,0
5493,2
5494,1
5495,2
5496,1
5497,2
5498,0
5499,1
5500,0
5501,0
5502,3
5503,0
5504,0
5505,0
5506,1
5507,2
5508,0
5509,0
5510,0
5511,0
5512,0
5513,3
5514,0
5515,0
5516,0
5517,0
5518,2
5519,0
5520,3
5521,0
5522,0
5523,0
5524,0
5525,3
5526,0
5527,0
5528,2
5529,0
5530,1
5531,2
5532,0
5533,3
5534,3
5535,0
5536,2
5537,0
5538,0
5539,0
5540,0
5541,0
5542,2
5543,3
5544,0
5545,0
5546,0
5547,1
5548,1
5549,0
5550,2
5551,2
5552,2
5553,3
5554,3
5555,2
5556,0
5557,0
5558,0
5559,2
5560,1
5561,3
5562,1
5563,0
5564,2
5565,2
5566,3
5567,0
5568,1
5569,1
5570,0
5571,0
5572,0
5573,0
5574,0
5575,2
5576,3
5577,3
5578,0
5579,1
5580,3
5581,0
5582,0
5583,2
5584,0
5585,0
5586,2
5587,1
5588,2
5589,3
5590,0
5591,0
5592,2
5593,2
5594,0
5595,0
5596,3
5597,0
5598,3
5599,1
5600,0
5601,2
5602,2
5603,0
5604,2
5605,0
5606,0
5607,0
5608,0
5609,0
5610,0
5611,0
5612,0
5613,0
5614,1
5615,0
5616,0
5617,0
5618,0
5619,1
5620,2
5621,0
5622,0
5623,1
5624,0
5625,3
5626,3
5627,0
5628,0
5629,3
5630,0
5631,0
5632,1
5633,3
5634,0
5635,0
5636,3
5637,3
5638,2
5639,2
5640,3
5641,1
5642,0
5643,0
5644,0
5645,3
5646,3
5647,0
5648,2
5649,2
5650,3
5651,0
5652,2
5653,0
5654,3
5655,0
5656,0
5657,2
5658,0
5659,3
5660,1
5661,0
5662,0
5663,0
5664,1
5665,0
5666,0
5667,0
5668,0
5669,0
5670,1
5671,0
5672,0
5673,0
5674,1
5675,0
5676,2
5677,0
5678,2
5679,0
5680,2
5681,0
5682,0
5683,0
5684,1
5685,0
5686,0
5687,2
5688,0
5689,0
5690,0
5691,0
5692,0
5693,0
5694,0
5695,0
5696,0
5697,0
5698,0
5699,2
5700,0
5701,0
5702,0
5703,2
5704,0
5705,0
5706,0
5707,3
5708,0
5709,0
5710,1
5711,2
5712,0
5713,0
5714,2
5715,1
5716,0
5717,1
5718,0
5719,0
5720,0
5721,2
5722,2
5723,0
5724,0
5725,3
5726,0
5727,0
5728,0
5729,2
5730,2
5731,0
5732,0
5733,0
5734,1
5735,0
5736,3
5737,0
5738,0
5739,0
5740,3
5741,0
5742,1
5743,0
5744,0
5745,0
5746,0
5747,0
5748,0
5749,3
5750,2
5751,2
5752,3
5753,0
5754,0
5755,2
5756,0
5757,0
5758,2
5759,2
5760,0
5761,2
5762,1
5763,0
5764,0
5765,3
5766,0
5767,0
5768,0
5769,2
5770,0
5771,1
5772,0
5773,3
5774,0
5775,3
5776,1
5777,0
5778,0
5779,3
5780,3
5781,1
5782,0
5783,2
5784,3
5785,1
5786,2
5787,2
5788,3
5789,0
5790,1
5791,2
5792,2
5793,0
5794,3
